title,movieId,genres,tmdbId,content
Snatch (2000),4011,Comedy|Crime|Thriller,107,Comedy Crime Thriller
Snatched (2017),170817,Action|Comedy,373569,Action Comedy
Sneakers (1992),1396,Action|Comedy|Crime|Drama|Sci-Fi,2322,Action Comedy Crime Drama Sci-Fi
Sniper (1993),7782,Action|Drama,9545,Action Drama
Snipes (2001),5562,Drama|Thriller,26056,Drama Thriller
Snitch (2013),100737,Action|Drama|Thriller,134411,Action Drama Thriller
Snow Angels (2007),58492,Drama,14054,Drama
Snow Day (2000),3286,Comedy,15489,Comedy
Snow Dogs (2002),5048,Adventure|Children|Comedy,11888,Adventure Children Comedy
Snow Falling on Cedars (1999),3185,Drama,10219,Drama
"Snow Walker, The (2003)",33558,Adventure|Drama,14694,Adventure Drama
Snow White (1916),72921,Fantasy|Romance,174598,Fantasy Romance
Snow White and the Huntsman (2012),94780,Action|Adventure|Drama,58595,Action Adventure Drama
Snow White and the Seven Dwarfs (1937),594,Animation|Children|Drama|Fantasy|Musical,408,Animation Children Drama Fantasy Musical
Snowden (2016),157699,Drama|Thriller,302401,Drama Thriller
"Snowflake, the White Gorilla (2011)",124404,Adventure|Animation|Children|Comedy,85439,Adventure Animation Children Comedy
"Snowman, The (1982)",91488,Animation|Children|Musical,13396,Animation Children Musical
Snowpiercer (2013),107406,Action|Drama|Sci-Fi,110415,Action Drama Sci-Fi
"Snowtown (Snowtown Murders, The) (2011)",93598,Crime|Drama|Thriller,67748,Crime Drama Thriller
So I Married an Axe Murderer (1993),543,Comedy|Romance|Thriller,10442,Comedy Romance Thriller
Soapdish (1991),3712,Comedy,25562,Comedy
"Social Network, The (2010)",80463,Drama,37799,Drama
Soft Fruit (1999),3410,Comedy|Drama,117259,Comedy Drama
Solace (2015),146688,Fantasy|Mystery|Thriller,339527,Fantasy Mystery Thriller
Solaris (2002),5881,Drama|Romance|Sci-Fi,2103,Drama Romance Sci-Fi
Solaris (Solyaris) (1972),3503,Drama|Mystery|Sci-Fi,593,Drama Mystery Sci-Fi
Solas (1999),3894,Drama,80713,Drama
Soldier (1998),2322,Action|Sci-Fi|War,9425,Action Sci-Fi War
"Soldier's Story, A (1984)",2852,Drama,26522,Drama
Solo (1996),692,Action|Sci-Fi|Thriller,29621,Action Sci-Fi Thriller
Solo: A Star Wars Story (2018),187595,Action|Adventure|Children|Sci-Fi,348350,Action Adventure Children Sci-Fi
"Soloist, The (2009)",68932,Drama|Musical,17332,Drama Musical
Solyaris (1968),126426,Drama|Sci-Fi,321130,Drama Sci-Fi
Some Folks Call It a Sling Blade (1993),678,Drama|Thriller,27768,Drama Thriller
Some Guy Who Kills People (2011),95690,Comedy|Thriller,80468,Comedy Thriller
Some Kind of Wonderful (1987),1290,Drama|Romance,15143,Drama Romance
Some Like It Hot (1959),910,Comedy|Crime,239,Comedy Crime
Some Mother's Son (1996),1412,Drama,58102,Drama
Somebody to Love (1994),795,Drama,44535,Drama
Someone Like You (2001),4231,Comedy|Romance,12658,Comedy Romance
Someone Marry Barry (2014),109317,Comedy,249923,Comedy
Someone to Watch Over Me (1987),2956,Action|Crime|Thriller,31650,Action Crime Thriller
Somers Town (2008),61319,Drama,14298,Drama
Something Borrowed (2011),86817,Comedy|Drama|Romance,49022,Comedy Drama Romance
Something New (2006),43684,Comedy|Drama|Romance,15363,Comedy Drama Romance
Something Wicked This Way Comes (1983),2097,Children|Drama|Fantasy|Mystery|Thriller,24808,Children Drama Fantasy Mystery Thriller
Something Wild (1986),4410,Comedy|Crime|Drama,11300,Comedy Crime Drama
Something to Talk About (1995),195,Comedy|Drama|Romance,18402,Comedy Drama Romance
Something's Gotta Give (2003),7149,Comedy|Drama|Romance,6964,Comedy Drama Romance
Somewhere (2010),81791,Drama,39210,Drama
Somewhere in Time (1980),1286,Drama|Romance,16633,Drama Romance
Sommersby (1993),2875,Drama|Mystery|Romance,1049,Drama Mystery Romance
Son in Law (1993),542,Comedy|Drama|Romance,13203,Comedy Drama Romance
Son of Flubber (1963),2098,Children|Comedy,19762,Children Comedy
Son of God (2014),109897,Drama,235260,Drama
Son of Rambow (2007),59141,Children|Comedy|Drama,13258,Children Comedy Drama
Son of a Gun (2014),120783,Action|Crime|Drama,294652,Action Crime Drama
"Son of the Bride (Hijo de la novia, El) (2001)",5607,Comedy|Drama,19460,Comedy Drama
Son of the Mask (2005),31698,Adventure|Children|Comedy|Fantasy,10214,Adventure Children Comedy Fantasy
"Son of the Sheik, The (1926)",3492,Adventure|Comedy|Romance,85689,Adventure Comedy Romance
"Son's Room, The (Stanza del figlio, La) (2001)",5073,Drama,11447,Drama
Sonatine (Sonachine) (1993),26840,Action|Comedy|Crime|Drama,7500,Action Comedy Crime Drama
"Song of Bernadette, The (1943)",6477,Drama,43516,Drama
Song of the Little Road (Pather Panchali) (1955),668,Drama,5801,Drama
Song of the Sea (2014),117444,Animation|Children|Fantasy,110416,Animation Children Fantasy
Song of the South (1946),2099,Adventure|Animation|Children|Musical,13850,Adventure Animation Children Musical
Song of the Thin Man (1947),7835,Comedy|Crime|Drama|Musical|Mystery|Romance,14595,Comedy Crime Drama Musical Mystery Romance
Songs From the Second Floor (Sånger från andra våningen) (2000),5515,Drama,34070,Drama
Sons of the Desert (1933),31851,Comedy,43128,Comedy
Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage) (2005),43376,Drama|War,2117,Drama War
Sophie's Choice (1982),1096,Drama,15764,Drama
"Sorcerer's Apprentice, The (2010)",79139,Action|Adventure|Children|Comedy|Fantasy,27022,Action Adventure Children Comedy Fantasy
Sorority Babes in the Slimeball Bowl-O-Rama (1988),73160,Comedy|Horror,27390,Comedy Horror
Sorority Boys (2002),5255,Comedy,6020,Comedy
Sorority House Massacre (1986),3941,Horror,40760,Horror
Sorority House Massacre II (1990),3942,Horror,40446,Horror
Sorrow (2015),138186,Crime|Drama|Horror,337879,Crime Drama Horror
Sorry to Bother You (2018),188189,Comedy|Fantasy|Sci-Fi,424781,Comedy Fantasy Sci-Fi
"Sorry, Wrong Number (1948)",5434,Drama|Film-Noir|Thriller,21635,Drama Film-Noir Thriller
Soul Food (1997),1621,Drama,29461,Drama
Soul Man (1986),2473,Comedy,12278,Comedy
Soul Plane (2004),8363,Comedy,12657,Comedy
Soul Surfer (2011),86815,Action|Drama,43959,Action Drama
"Sound of Music, The (1965)",1035,Musical|Romance,15121,Musical Romance
Sound of My Voice (2011),94799,Drama|Mystery|Sci-Fi,86812,Drama Mystery Sci-Fi
"Sound of Thunder, A (2005)",27618,Action|Adventure|Drama|Sci-Fi|Thriller,10077,Action Adventure Drama Sci-Fi Thriller
"Sound of the Mountain (Thunder of the Mountain, The) (Yama no oto) (1954)",62208,Drama,46492,Drama
Source Code (2011),85414,Action|Drama|Mystery|Sci-Fi|Thriller,45612,Action Drama Mystery Sci-Fi Thriller
"Source, The (1999)",2813,Documentary,51679,Documentary
South Pacific (1958),2941,Musical|Romance|War,17352,Musical Romance War
"South Park: Bigger, Longer and Uncut (1999)",2700,Animation|Comedy|Musical,9473,Animation Comedy Musical
South Park: Imaginationland (2008),79008,Animation|Comedy|Fantasy,16023,Animation Comedy Fantasy
Southbound (2016),152372,Horror,354251,Horror
Southland Tales (2006),56003,Comedy|Drama|Sci-Fi|Thriller,4723,Comedy Drama Sci-Fi Thriller
Southpaw (2015),139642,Action|Drama,307081,Action Drama
Soylent Green (1973),2009,Drama|Mystery|Sci-Fi|Thriller,12101,Drama Mystery Sci-Fi Thriller
Space Battleship Yamato (2010),93610,Action|Adventure|Drama,61984,Action Adventure Drama
Space Buddies (2009),121007,Adventure|Children|Fantasy|Sci-Fi,14749,Adventure Children Fantasy Sci-Fi
Space Cowboys (2000),3827,Action|Adventure|Comedy|Sci-Fi,5551,Action Adventure Comedy Sci-Fi
Space Jam (1996),673,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,2300,Adventure Animation Children Comedy Fantasy Sci-Fi
Space Truckers (1996),7988,Comedy|Sci-Fi,10690,Comedy Sci-Fi
SpaceCamp (1986),4812,Adventure|Sci-Fi,13766,Adventure Sci-Fi
Spaceballs (1987),3033,Comedy|Sci-Fi,957,Comedy Sci-Fi
Spaced Invaders (1990),5596,Adventure|Comedy|Sci-Fi,34086,Adventure Comedy Sci-Fi
Spacehunter: Adventures in the Forbidden Zone (1983),4987,Action|Adventure|Sci-Fi,26978,Action Adventure Sci-Fi
Spanglish (2004),27808,Comedy|Drama|Romance,2539,Comedy Drama Romance
"Spanish Apartment, The (L'auberge espagnole) (2002)",6370,Comedy|Drama|Romance,1555,Comedy Drama Romance
"Spanish Prisoner, The (1997)",1834,Crime|Drama|Mystery|Thriller,29193,Crime Drama Mystery Thriller
Spanking the Monkey (1994),574,Comedy|Drama,17600,Comedy Drama
Spartacus (1960),2728,Action|Drama|Romance|War,967,Action Drama Romance War
Spartan (2004),7348,Thriller,11169,Thriller
Spawn (1997),1591,Action|Adventure|Sci-Fi|Thriller,10336,Action Adventure Sci-Fi Thriller
Special (2006),69251,Drama|Fantasy,13856,Drama Fantasy
"Special Day, A (Giornata particolare, Una) (1977)",32649,Drama|War,42229,Drama War
"Specialist, The (1994)",315,Action|Drama|Thriller,2636,Action Drama Thriller
Species (1995),196,Horror|Sci-Fi,9348,Horror Sci-Fi
Species II (1998),1862,Horror|Sci-Fi,10216,Horror Sci-Fi
Species III (2004),170289,Action|Horror|Sci-Fi,9711,Action Horror Sci-Fi
Spectre (2015),136020,Action|Adventure|Crime,206647,Action Adventure Crime
Speechless (1994),378,Comedy|Romance,15128,Comedy Romance
Speed (1994),377,Action|Romance|Thriller,1637,Action Romance Thriller
Speed 2: Cruise Control (1997),1556,Action|Romance|Thriller,1639,Action Romance Thriller
Speed Racer (2008),59037,Action|Children|Sci-Fi|IMAX,7459,Action Children Sci-Fi IMAX
Spellbound (1945),931,Mystery|Romance|Thriller,4174,Mystery Romance Thriller
Spellbound (2002),6331,Documentary,16636,Documentary
Spellbound (2011),149508,Comedy|Romance,92499,Comedy Romance
Sphere (1998),1779,Sci-Fi|Thriller,10153,Sci-Fi Thriller
Spice World (1997),1760,Comedy,6116,Comedy
Spider (2002),6197,Drama|Mystery,9613,Drama Mystery
Spider-Man (2002),5349,Action|Adventure|Sci-Fi|Thriller,557,Action Adventure Sci-Fi Thriller
Spider-Man 2 (2004),8636,Action|Adventure|Sci-Fi|IMAX,558,Action Adventure Sci-Fi IMAX
Spider-Man 3 (2007),52722,Action|Adventure|Sci-Fi|Thriller|IMAX,559,Action Adventure Sci-Fi Thriller IMAX
"Spiderwick Chronicles, The (2008)",58105,Adventure|Children|Drama|Fantasy|IMAX,8204,Adventure Children Drama Fantasy IMAX
Spies Like Us (1985),26555,Comedy,9080,Comedy
Spiral (2007),60030,Drama|Horror|Thriller,18467,Drama Horror Thriller
Spiral (2018),189111,Documentary,525662,Documentary
Spirit Camp (2009),95633,Horror,40770,Horror
"Spirit, The (2008)",61401,Action|Comedy|Fantasy|Thriller,8285,Action Comedy Fantasy Thriller
Spirit: Stallion of the Cimarron (2002),5389,Adventure|Animation|Children|Western,9023,Adventure Animation Children Western
Spirited Away (Sen to Chihiro no kamikakushi) (2001),5618,Adventure|Animation|Fantasy,129,Adventure Animation Fantasy
Spirits of the Dead (1968),775,Horror|Mystery,41225,Horror Mystery
"Spitfire Grill, The (1996)",848,Drama,47907,Drama
Splash (1984),2100,Comedy|Fantasy|Romance,2619,Comedy Fantasy Romance
Splendor in the Grass (1961),3330,Drama|Romance,28569,Drama Romance
Splice (2009),78266,Horror|Sci-Fi|Thriller,37707,Horror Sci-Fi Thriller
Splinter (2008),63826,Action|Horror|Thriller,13220,Action Horror Thriller
Split (2017),166534,Drama|Horror|Thriller,381288,Drama Horror Thriller
"SpongeBob SquarePants Movie, The (2004)",8974,Adventure|Animation|Children|Comedy,11836,Adventure Animation Children Comedy
Spotlight (2015),142488,Thriller,314365,Thriller
Spread (2009),71902,Drama|Romance,19918,Drama Romance
Spriggan (Supurigan) (1998),4850,Action|Animation|Sci-Fi,16767,Action Animation Sci-Fi
Spring (2015),130840,Horror|Romance|Sci-Fi,241855,Horror Romance Sci-Fi
Spring Forward (1999),7125,Drama,51145,Drama
"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",8014,Drama,113,Drama
Spun (2001),6223,Comedy|Crime|Drama,12079,Comedy Crime Drama
Spy (2015),134368,Action|Comedy|Crime,238713,Action Comedy Crime
Spy Game (2001),4901,Action|Crime|Drama|Thriller,1535,Action Crime Drama Thriller
Spy Hard (1996),743,Comedy,10535,Comedy
Spy Kids (2001),4232,Action|Adventure|Children|Comedy,10054,Action Adventure Children Comedy
Spy Kids 2: The Island of Lost Dreams (2002),5504,Adventure|Children,9488,Adventure Children
Spy Kids 3-D: Game Over (2003),6566,Action|Adventure|Children,12279,Action Adventure Children
"Spy Next Door, The (2010)",74580,Action|Children|Comedy,23172,Action Children Comedy
"Spy Who Came in from the Cold, The (1965)",8772,Drama|Thriller,13580,Drama Thriller
"Spy Who Loved Me, The (1977)",3635,Action|Adventure|Thriller,691,Action Adventure Thriller
"Squid and the Whale, The (2005)",38886,Comedy|Drama,10707,Comedy Drama
Squirm (1976),6746,Horror|Romance,25241,Horror Romance
St Trinian's 2: The Legend of Fritton's Gold (2009),77841,Adventure|Comedy,37565,Adventure Comedy
St. Elmo's Fire (1985),2146,Drama|Romance,11557,Drama Romance
St. Trinian's (2007),60141,Children|Comedy,10748,Children Comedy
St. Vincent (2014),115231,Comedy,239563,Comedy
Stage Beauty (2004),8915,Drama,26108,Drama
Stage Door (1937),25841,Drama,43864,Drama
Stage Fright (1950),2187,Mystery|Romance|Thriller,1978,Mystery Romance Thriller
Stagecoach (1939),7072,Action|Drama|Romance|Western,995,Action Drama Romance Western
Stake Land (2010),89072,Horror,52015,Horror
Stakeout (1987),5553,Comedy|Crime|Romance|Thriller,10859,Comedy Crime Romance Thriller
Stalag 17 (1953),3196,Drama|War,632,Drama War
Stalingrad (1993),760,Drama|War,11101,Drama War
Stalingrad (2013),116529,Action|Drama|War|IMAX,203793,Action Drama War IMAX
Stalker (1979),1232,Drama|Mystery|Sci-Fi,1398,Drama Mystery Sci-Fi
Stan Helsing (2009),74075,Comedy|Horror,23988,Comedy Horror
Stand Up Guys (2012),100326,Comedy|Crime,121824,Comedy Crime
Stand and Deliver (1988),3071,Comedy|Drama,29154,Comedy Drama
Stand by Me (1986),1259,Adventure|Drama,235,Adventure Drama
"Stand, The (1994)",26849,Adventure|Drama|Fantasy|Horror|Sci-Fi,13519,Adventure Drama Fantasy Horror Sci-Fi
Stander (2003),31101,Action|Crime|Drama,18927,Action Crime Drama
Standing in the Shadows of Motown (2002),5820,Documentary|Musical,30192,Documentary Musical
Standoff (2016),149590,Thriller,344041,Thriller
Stanley & Iris (1990),3103,Drama|Romance,36094,Drama Romance
Stanley Kubrick: A Life in Pictures (2001),68536,Documentary,30416,Documentary
"Star Is Born, A (1937)",3217,Drama,22692,Drama
"Star Is Born, A (1954)",25996,Drama|Musical,3111,Drama Musical
Star Maps (1997),1613,Drama,108401,Drama
Star Trek (2009),68358,Action|Adventure|Sci-Fi|IMAX,13475,Action Adventure Sci-Fi IMAX
Star Trek Beyond (2016),135569,Action|Adventure|Sci-Fi,188927,Action Adventure Sci-Fi
Star Trek II: The Wrath of Khan (1982),1374,Action|Adventure|Sci-Fi|Thriller,154,Action Adventure Sci-Fi Thriller
Star Trek III: The Search for Spock (1984),1375,Action|Adventure|Sci-Fi,157,Action Adventure Sci-Fi
Star Trek IV: The Voyage Home (1986),1376,Adventure|Comedy|Sci-Fi,168,Adventure Comedy Sci-Fi
Star Trek Into Darkness (2013),102445,Action|Adventure|Sci-Fi|IMAX,54138,Action Adventure Sci-Fi IMAX
Star Trek V: The Final Frontier (1989),1373,Action|Sci-Fi,172,Action Sci-Fi
Star Trek VI: The Undiscovered Country (1991),1372,Action|Mystery|Sci-Fi,174,Action Mystery Sci-Fi
Star Trek: First Contact (1996),1356,Action|Adventure|Sci-Fi|Thriller,199,Action Adventure Sci-Fi Thriller
Star Trek: Generations (1994),329,Adventure|Drama|Sci-Fi,193,Adventure Drama Sci-Fi
Star Trek: Insurrection (1998),2393,Action|Drama|Romance|Sci-Fi,200,Action Drama Romance Sci-Fi
Star Trek: Nemesis (2002),5944,Action|Drama|Sci-Fi|Thriller,201,Action Drama Sci-Fi Thriller
Star Trek: The Motion Picture (1979),1371,Adventure|Sci-Fi,152,Adventure Sci-Fi
Star Wars: Episode I - The Phantom Menace (1999),2628,Action|Adventure|Sci-Fi,1893,Action Adventure Sci-Fi
Star Wars: Episode II - Attack of the Clones (2002),5378,Action|Adventure|Sci-Fi|IMAX,1894,Action Adventure Sci-Fi IMAX
Star Wars: Episode III - Revenge of the Sith (2005),33493,Action|Adventure|Sci-Fi,1895,Action Adventure Sci-Fi
Star Wars: Episode IV - A New Hope (1977),260,Action|Adventure|Sci-Fi,11,Action Adventure Sci-Fi
Star Wars: Episode V - The Empire Strikes Back (1980),1196,Action|Adventure|Sci-Fi,1891,Action Adventure Sci-Fi
Star Wars: Episode VI - Return of the Jedi (1983),1210,Action|Adventure|Sci-Fi,1892,Action Adventure Sci-Fi
Star Wars: Episode VII - The Force Awakens (2015),122886,Action|Adventure|Fantasy|Sci-Fi|IMAX,140607,Action Adventure Fantasy Sci-Fi IMAX
Star Wars: The Clone Wars (2008),61160,Action|Adventure|Animation|Sci-Fi,12180,Action Adventure Animation Sci-Fi
Star Wars: The Last Jedi (2017),179819,Action|Adventure|Fantasy|Sci-Fi,181808,Action Adventure Fantasy Sci-Fi
Starcrash (a.k.a. Star Crash) (1978),53453,Action|Adventure|Fantasy|Sci-Fi,22049,Action Adventure Fantasy Sci-Fi
Stardust (2007),54259,Adventure|Comedy|Fantasy|Romance,2270,Adventure Comedy Fantasy Romance
Stardust Memories (1980),2290,Comedy|Drama,11337,Comedy Drama
Stargate (1994),316,Action|Adventure|Sci-Fi,2164,Action Adventure Sci-Fi
Stargate: Continuum (2008),60674,Sci-Fi,12914,Sci-Fi
Starman (1984),3699,Adventure|Drama|Romance|Sci-Fi,9663,Adventure Drama Romance Sci-Fi
Starship Troopers (1997),1676,Action|Sci-Fi,563,Action Sci-Fi
Starship Troopers 2: Hero of the Federation (2004),27793,Action|Horror|Sci-Fi|War,10304,Action Horror Sci-Fi War
Starsky & Hutch (2004),7325,Action|Comedy|Crime|Thriller,9384,Action Comedy Crime Thriller
Starsuckers (2009),90769,Documentary,40658,Documentary
Start the Revolution Without Me (1970),6528,Comedy,19753,Comedy
Starter for 10 (2006),51694,Drama|Romance,14055,Drama Romance
Startup.com (2001),4304,Documentary,14268,Documentary
State Property 2 (2005),33132,Action|Crime|Drama,13409,Action Crime Drama
State and Main (2000),4029,Comedy|Drama,21991,Comedy Drama
State of Grace (1990),26704,Crime|Drama|Thriller,1662,Crime Drama Thriller
State of Play (2009),68159,Crime|Drama|Thriller,16995,Crime Drama Thriller
Staten Island (2009),73386,Crime|Drama,25927,Crime Drama
"Station Agent, The (2003)",6867,Comedy|Drama,2056,Comedy Drama
Stay (2005),39427,Thriller,8066,Thriller
Stay Alive (2006),44731,Horror|Sci-Fi|Thriller,10069,Horror Sci-Fi Thriller
Stay Tuned (1992),3669,Comedy,23939,Comedy
Staying Alive (1983),5694,Comedy|Drama|Musical,10805,Comedy Drama Musical
"Steal Big, Steal Little (1995)",119,Comedy,78406,Comedy
Stealing Beauty (1996),781,Drama,14553,Drama
Stealing Harvard (2002),5573,Comedy|Crime,12770,Comedy Crime
Stealing Home (1988),3138,Drama,32331,Drama
Stealing Rembrandt (Rembrandt) (2003),32243,Action|Comedy|Crime,11196,Action Comedy Crime
Stealth (2005),34334,Action|Adventure|Sci-Fi|Thriller,10048,Action Adventure Sci-Fi Thriller
Steam of Life (Miesten vuoro) (2010),76738,Documentary,52903,Documentary
Steam: The Turkish Bath (Hamam) (1997),2388,Drama|Romance,27104,Drama Romance
"Steamboat Bill, Jr. (1928)",25769,Comedy|Romance,25768,Comedy Romance
Steamboat Willie (1928),2102,Animation|Children|Comedy|Musical,53565,Animation Children Comedy Musical
Steamboy (Suchîmubôi) (2004),31660,Action|Animation|Drama|Sci-Fi,8953,Action Animation Drama Sci-Fi
Steel (1997),1599,Action,8854,Action
Steel Magnolias (1989),3844,Drama,10860,Drama
Stefan Zweig: Farewell to Europe (2016),172013,Drama,391663,Drama
Steins;Gate the Movie: The Burden of Déjà vu (2013),162982,Animation|Drama|Sci-Fi,225745,Animation Drama Sci-Fi
"Stendhal Syndrome, The (Sindrome di Stendhal, La) (1996)",8035,Crime|Horror|Thriller,39434,Crime Horror Thriller
Step Brothers (2008),60756,Comedy,12133,Comedy
Step Into Liquid (2002),6598,Documentary,15292,Documentary
Step Up (2006),47382,Drama|Romance,9762,Drama Romance
Step Up 2 the Streets (2008),58107,Drama|Musical|Romance,8328,Drama Musical Romance
"Stepfather, The (1987)",4670,Horror|Thriller,25155,Horror Thriller
"Stepford Wives, The (1975)",2346,Mystery|Sci-Fi|Thriller,12223,Mystery Sci-Fi Thriller
"Stepford Wives, The (2004)",8373,Comedy|Fantasy|Thriller,9890,Comedy Fantasy Thriller
Stepmom (1998),2432,Drama,9441,Drama
Steve Jobs (2015),136562,Drama,321697,Drama
Steve Jobs: The Man in the Machine (2015),141846,Documentary,324308,Documentary
Stevie (2002),6269,Documentary,51927,Documentary
Stick It (2006),45221,Comedy,10115,Comedy
Stigmata (1999),2840,Drama|Thriller,10307,Drama Thriller
Still Alice (2014),117881,Drama,284293,Drama
Still Crazy (1998),2482,Comedy|Romance,1618,Comedy Romance
Still Walking (Aruitemo aruitemo) (2008),71438,Drama,25050,Drama
"Sting, The (1973)",1234,Comedy|Crime,9277,Comedy Crime
Stingray Sam (2009),77931,Comedy|Musical|Sci-Fi|Western,37511,Comedy Musical Sci-Fi Western
Stir Crazy (1980),5250,Comedy,21629,Comedy
Stir of Echoes (1999),2841,Horror|Mystery|Thriller,11601,Horror Mystery Thriller
Stitch! The Movie (2003),128968,Animation|Children|Comedy,15567,Animation Children Comedy
Stoked: The Rise and Fall of Gator (2002),6692,Documentary,33255,Documentary
Stoker (2013),101088,Drama|Mystery|Thriller,86825,Drama Mystery Thriller
"Stolen Children (Ladro di bambini, Il) (1992)",26777,Drama,47714,Drama
Stolen Summer (2002),5256,Drama,39541,Drama
Stomp the Yard (2007),50158,Drama|Musical,1931,Drama Musical
Stone (2010),80880,Drama|Thriller,44113,Drama Thriller
Stone Reader (2002),6195,Documentary,105024,Documentary
Stoned (2005),46231,Drama,17741,Drama
Stonewall (2015),151557,Drama,273899,Drama
"Stoning of Soraya M., The (2008)",69394,Crime|Drama,33409,Crime Drama
Stop Making Sense (1984),2859,Documentary|Musical,24128,Documentary Musical
Stop! Or My Mom Will Shoot (1992),3268,Action|Comedy,9876,Action Comedy
Stop-Loss (2008),58876,Drama|War,8988,Drama War
Storks (2016),164200,Animation|Children|Comedy,332210,Animation Children Comedy
"Story of Film: An Odyssey, The (2011)",127180,Documentary,125336,Documentary
"Story of O, The (Histoire d'O) (1975)",5984,Drama|Romance,4561,Drama Romance
"Story of Us, The (1999)",2961,Comedy|Drama,12220,Comedy Drama
"Story of Women (Affaire de femmes, Une) (1988)",8804,Drama,41975,Drama
"Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die) (2003)",27820,Documentary|Drama,1114,Documentary Drama
Storytelling (2001),5074,Comedy|Drama,16550,Comedy Drama
"Strada, La (1954)",7234,Drama,405,Drama
Straight Outta Compton (2015),140715,Drama,277216,Drama
"Straight Story, The (1999)",2966,Adventure|Drama,404,Adventure Drama
Strange Brew (1983),5650,Comedy,12921,Comedy
Strange Circus (Kimyô na sâkasu) (2005),60303,Horror|Mystery|Thriller,10842,Horror Mystery Thriller
Strange Days (1995),198,Action|Crime|Drama|Mystery|Sci-Fi|Thriller,281,Action Crime Drama Mystery Sci-Fi Thriller
"Strange Love of Martha Ivers, The (1946)",3965,Drama|Film-Noir,27033,Drama Film-Noir
Strange Magic (2015),126482,Animation|Children|Fantasy|Musical,302429,Animation Children Fantasy Musical
Strange Wilderness (2008),57536,Comedy,14220,Comedy
Strangeland (1998),2298,Thriller,27791,Thriller
Stranger Than Paradise (1984),3925,Comedy|Drama,469,Comedy Drama
Stranger in the House (1997),1718,Thriller,191874,Thriller
Stranger than Fiction (2006),46976,Comedy|Drama|Fantasy|Romance,1262,Comedy Drama Fantasy Romance
"Stranger, The (1946)",25927,Drama|Film-Noir|Thriller,20246,Drama Film-Noir Thriller
Strangers on a Train (1951),2186,Crime|Drama|Film-Noir|Thriller,845,Crime Drama Film-Noir Thriller
Strangers with Candy (2005),46772,Comedy,13141,Comedy
"Strangers, The (2008)",59727,Horror|Thriller,10665,Horror Thriller
Straw Dogs (1971),6301,Drama|Thriller,994,Drama Thriller
Strawberry and Chocolate (Fresa y chocolate) (1993),321,Drama,12527,Drama
Stray Dog (Nora inu) (1949),7924,Drama|Film-Noir|Thriller,30368,Drama Film-Noir Thriller
Street Fighter (1994),393,Action|Adventure|Fantasy,11667,Action Adventure Fantasy
Street Fighter II: The Animated Movie (Sutorîto Faitâ II gekijô-ban) (1994),26913,Action|Animation,12613,Action Animation
Street Kings (2008),59016,Crime|Drama|Thriller,1266,Crime Drama Thriller
"Streetcar Named Desire, A (1951)",1104,Drama,702,Drama
Stretch (2014),114818,Action|Comedy|Crime,227300,Action Comedy Crime
Strictly Ballroom (1992),1188,Comedy|Romance,10409,Comedy Romance
Strictly Sexual (2008),67618,Comedy|Drama|Romance,13808,Comedy Drama Romance
"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",2172,Comedy|Drama,19381,Comedy Drama
Striking Distance (1993),544,Action|Crime,11074,Action Crime
Stripes (1981),1663,Comedy|War,10890,Comedy War
Striptease (1996),762,Comedy|Crime,9879,Comedy Crime
Stroszek (1977),5121,Comedy|Drama,11698,Comedy Drama
Stuart Little (1999),3157,Children|Comedy|Fantasy,10137,Children Comedy Fantasy
Stuart Little 2 (2002),5480,Children|Comedy,10996,Children Comedy
Stuart Little 3: Call of the Wild (2005),121781,Animation|Children|Comedy|Fantasy,30178,Animation Children Comedy Fantasy
Stuart Saves His Family (1995),312,Comedy,28033,Comedy
Stuck (2007),59915,Horror|Thriller,13848,Horror Thriller
Stuck in Love (2012),103606,Comedy|Drama|Romance,111969,Comedy Drama Romance
Stuck on You (2003),7150,Comedy,1792,Comedy
"Stunt Man, The (1980)",4956,Action|Adventure|Comedy|Drama|Romance|Thriller,42160,Action Adventure Comedy Drama Romance Thriller
"Stupids, The (1996)",747,Comedy,16299,Comedy
Style Wars (1983),27176,Documentary,29587,Documentary
SubUrbia (1997),1454,Comedy|Drama,28059,Comedy Drama
Submarine (2010),87234,Comedy|Drama|Romance,49020,Comedy Drama Romance
"Substitute, The (1996)",694,Action|Crime|Drama,20762,Action Crime Drama
Suburban Commando (1991),5597,Comedy|Sci-Fi,11504,Comedy Sci-Fi
Subway (1985),4919,Crime|Drama|Romance|Thriller,10656,Crime Drama Romance Thriller
Sucker Punch (2011),85510,Action|Fantasy|Thriller|IMAX,23629,Action Fantasy Thriller IMAX
Sudden Death (1995),9,Action,9091,Action
Sudden Impact (1983),4957,Crime|Thriller,10650,Crime Thriller
Suddenly (1954),8410,Crime|Drama|Film-Noir,18398,Crime Drama Film-Noir
"Suddenly, Last Summer (1959)",3872,Drama,14698,Drama
Suffragette (2015),141422,Drama,245168,Drama
Sugar & Spice (2001),4068,Comedy,16723,Comedy
Sugar Hill (1994),6055,Drama,39349,Drama
Sugar Town (1999),2865,Comedy,142132,Comedy
